232,00:52:25.000 08/08/2019,2065:348762.500,-2453640.830,-4767169.740,3443189.130
233,00:52:24.500 08/08/2019,2065:348762.500,-2453640.818,-4767169.700,3443189.100
234,00:52:25.000 08/08/2019,2065:348763.000,-2453640.170,-4767168.780,3443190.910
235,00:52:25.500 08/08/2019,2065:348763.500,-2453639.570,-4767167.770,3443192.730
236,00:52:26.000 08/08/2019,2065:348764.000,-2453639.000,-4767166.740,3443194.550
237,00:52:26.500 08/08/2019,2065:348764.500,-2453638.450,-4767165.670,3443196.400
238,00:52:27.000 08/08/2019,2065:348765.000,-2453637.930,-4767164.570,3443198.280
239,00:52:27.500 08/08/2019,2065:348765.500,-2453637.420,-4767163.460,3443200.190
240,00:52:28.000 08/08/2019,2065:348766.000,-2453636.910,-4767162.360,3443202.130
241,00:52:28.500 08/08/2019,2065:348766.500,-2453636.390,-4767161.250,3443204.100
242,00:52:29.000 08/08/2019,2065:348767.000,-2453635.860,-4767160.140,3443206.090
243,00:52:29.500 08/08/2019,2065:348767.500,-2453635.360,-4767159.030,3443208.150
244,00:52:30.000 08/08/2019,2065:348768.000,-2453634.850,-4767157.870,3443210.230
245,00:52:30.500 08/08/2019,2065:348768.500,-2453634.340,-4767156.700,3443212.330
246,00:52:31.000 08/08/2019,2065:348769.000,-2453633.860,-4767155.540,3443214.430
247,00:52:31.500 08/08/2019,2065:348769.500,-2453633.380,-4767154.390,3443216.510
248,00:52:32.000 08/08/2019,2065:348770.000,-2453632.910,-4767153.250,3443218.550
249,00:52:32.500 08/08/2019,2065:348770.500,-2453632.460,-4767152.130,3443220.520
250,00:52:33.000 08/08/2019,2065:348771.000,-2453632.020,-4767151.040,3443222.460
251,00:52:33.500 08/08/2019,2065:348771.500,-2453631.560,-4767149.970,3443224.340
252,00:52:34.000 08/08/2019,2065:348772.000,-2453631.110,-4767148.950,3443226.200
253,00:52:34.500 08/08/2019,2065:348772.500,-2453630.650,-4767147.930,3443228.020
254,00:52:35.000 08/08/2019,2065:348773.000,-2453630.190,-4767146.980,3443229.830
255,00:52:35.500 08/08/2019,2065:348773.500,-2453629.730,-4767146.040,3443231.590
256,00:52:36.000 08/08/2019,2065:348774.000,-2453629.290,-4767145.160,3443233.310
257,00:52:36.500 08/08/2019,2065:348774.500,-2453628.830,-4767144.270,3443234.980
258,00:52:37.000 08/08/2019,2065:348775.000,-2453628.400,-4767143.400,3443236.610
259,00:52:37.500 08/08/2019,2065:348775.500,-2453628.010,-4767142.530,3443238.190
260,00:52:38.000 08/08/2019,2065:348776.000,-2453627.710,-4767141.660,3443239.720
261,00:52:38.500 08/08/2019,2065:348776.500,-2453627.540,-4767140.790,3443241.150
262,00:52:39.000 08/08/2019,2065:348777.000,-2453627.570,-4767139.930,3443242.420
263,00:52:39.500 08/08/2019,2065:348777.500,-2453627.780,-4767139.110,3443243.480
264,00:52:40.000 08/08/2019,2065:348778.000,-2453628.170,-4767138.330,3443244.350
265,00:52:40.500 08/08/2019,2065:348778.500,-2453628.700,-4767137.610,3443245.040
266,00:52:41.500 08/08/2019,2065:348779.500,-2453630.260,-4767136.370,3443245.800
267,00:52:42.000 08/08/2019,2065:348780.000,,,
268,00:52:41.500 08/08/2019,2065:348779.500,-2453630.246,-4767136.344,3443245.771
269,00:52:42.000 08/08/2019,2065:348780.000,-2453631.280,-4767135.890,3443245.880
270,00:52:42.500 08/08/2019,2065:348780.500,-2453632.390,-4767135.540,3443245.730
271,00:52:43.000 08/08/2019,2065:348781.000,-2453633.550,-4767135.340,3443245.380
272,00:52:43.500 08/08/2019,2065:348781.500,-2453634.690,-4767135.270,3443244.840
273,00:52:44.000 08/08/2019,2065:348782.000,-2453635.830,-4767135.300,3443244.150
274,00:52:44.500 08/08/2019,2065:348782.500,-2453636.970,-4767135.410,3443243.320
275,00:52:45.000 08/08/2019,2065:348783.000,-2453638.130,-4767135.600,3443242.350
276,00:52:45.500 08/08/2019,2065:348783.500,-2453639.320,-4767135.880,3443241.240
277,00:52:46.000 08/08/2019,2065:348784.000,-2453640.530,-4767136.250,3443240.040
278,00:52:46.500 08/08/2019,2065:348784.500,-2453641.720,-4767136.650,3443238.780
279,00:52:47.000 08/08/2019,2065:348785.000,-2453642.900,-4767137.080,3443237.510
280,00:52:47.500 08/08/2019,2065:348785.500,-2453644.050,-4767137.510,3443236.230
281,00:52:48.000 08/08/2019,2065:348786.000,-2453645.190,-4767137.960,3443234.950
282,00:52:48.500 08/08/2019,2065:348786.500,-2453646.280,-4767138.410,3443233.690
283,00:52:49.000 08/08/2019,2065:348787.000,-2453647.280,-4767138.860,3443232.480
284,00:52:49.500 08/08/2019,2065:348787.500,-2453648.160,-4767139.350,3443231.270
285,00:52:50.000 08/08/2019,2065:348788.000,-2453648.910,-4767139.890,3443230.070
286,00:52:50.500 08/08/2019,2065:348788.500,-2453649.520,-4767140.500,3443228.850
287,00:52:51.000 08/08/2019,2065:348789.000,-2453650.010,-4767141.180,3443227.660
288,00:52:51.500 08/08/2019,2065:348789.500,-2453650.390,-4767141.900,3443226.470
289,00:52:52.000 08/08/2019,2065:348790.000,-2453650.670,-4767142.680,3443225.310
290,00:52:52.500 08/08/2019,2065:348790.500,-2453650.880,-4767143.500,3443224.150
291,00:52:53.000 08/08/2019,2065:348791.000,-2453651.050,-4767144.340,3443223.000
292,00:52:53.500 08/08/2019,2065:348791.500,-2453651.210,-4767145.170,3443221.840
293,00:52:54.000 08/08/2019,2065:348792.000,-2453651.420,-4767145.980,3443220.680
294,00:52:54.500 08/08/2019,2065:348792.500,-2453651.690,-4767146.760,3443219.520
295,00:52:55.000 08/08/2019,2065:348793.000,-2453652.010,-4767147.500,3443218.370
296,00:52:55.500 08/08/2019,2065:348793.500,-2453652.340,-4767148.210,3443217.240
297,00:52:56.000 08/08/2019,2065:348794.000,-2453652.640,-4767148.910,3443216.130
298,00:52:56.500 08/08/2019,2065:348794.500,-2453652.960,-4767149.640,3443215.000
299,00:52:57.000 08/08/2019,2065:348795.000,-2453653.300,-4767150.460,3443213.690
300,00:52:57.500 08/08/2019,2065:348795.500,-2453653.660,-4767151.370,3443212.250
301,00:52:58.000 08/08/2019,2065:348796.000,-2453654.040,-4767152.350,3443210.700
302,00:52:58.500 08/08/2019,2065:348796.500,-2453654.430,-4767153.310,3443209.120
303,00:52:59.000 08/08/2019,2065:348797.000,-2453654.820,-4767154.270,3443207.580
304,00:52:59.500 08/08/2019,2065:348797.500,-2453655.220,-4767155.230,3443206.050
305,00:53:00.000 08/08/2019,2065:348798.000,-2453655.620,-4767156.170,3443204.520
306,00:53:00.500 08/08/2019,2065:348798.500,-2453656.020,-4767157.090,3443203.040
307,00:53:01.000 08/08/2019,2065:348799.000,-2453656.430,-4767157.970,3443201.610
308,00:53:01.500 08/08/2019,2065:348799.500,-2453656.870,-4767158.810,3443200.220
309,00:53:02.000 08/08/2019,2065:348800.000,-2453657.350,-4767159.580,3443198.860
310,00:53:02.500 08/08/2019,2065:348800.500,-2453657.900,-4767160.270,3443197.540
311,00:53:03.500 08/08/2019,2065:348801.500,-2453659.380,-4767161.370,3443194.940
312,00:53:04.000 08/08/2019,2065:348802.000,-2453660.380,-4767161.700,3443193.740
